ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,preprocess_mode
15.119123055,-34.29718816049,-98.2555,1.1299999952316284,gaia,5.003120442909536e+18,0.97,3.4207,0.0145,30.787,0.013,6.935,0.009,99.79315596868794,-882.5603252434051,888.1843286570282,dwarf
15.11849147816,-34.27270780563,-107.15549999999999,2.0799999237060547,gaia,5.003120614708227e+18,0.995,3.5471,0.0214,51.628,0.02,4.74,0.013,99.0045594104061,-845.8157249281295,851.5903612182009,dwarf
15.12058053011,-34.26587396984,-108.26549999999999,5.050000190734863,gaia,5.003120820866657e+18,0.979,3.5497,0.0206,51.619,0.018,4.625,0.012,101.6129818120946,-835.5582525115869,841.7141981771259,dwarf
15.35391107623,-34.23686218804,-93.0255,9.979999542236328,gaia,5.003124394279483e+18,0.974,0.8947,0.0228,12.829,0.019,-0.065,0.014,392.95309113615116,-792.0120566834887,884.135300599103,dwarf
14.367361,-33.553711,22.4315,0.068167,apogee,,,,,,,,,-838.8685106299879,233.38637005448203,870.7293355881503,dwarf
14.386381,-33.568707,3.819500000000005,0.079906,apogee,,,,,,,,,-815.1198460359659,210.877626636369,841.955899568074,dwarf
14.398098,-33.689445,-4.331500999999989,0.202532,apogee,,,,,,,,,-800.4898195875908,29.65192226091218,801.0388178840903,dwarf
14.39983,-33.944843,-80.05030099999999,0.009276,apogee,,,,,,,,,-798.3272177433817,-353.69617399781595,873.1708481680902,dwarf
14.458607,-33.667973,2.9025000000000034,0.062672,apogee,,,,,,,,,-724.9373513478614,61.88103260188771,727.573656460381,dwarf
14.479523,-33.994732,1.5375020000000035,0.081586,apogee,,,,,,,,,-698.8213119867421,-428.57872270318165,819.7749371874955,dwarf
14.512205,-33.818558,4.880497000000005,0.080291,apogee,,,,,,,,,-658.0140640234489,-164.1445160520607,678.1783914300283,dwarf
14.516967,-33.844891,307.701489,9.01292,apogee,,,,,,,,,-652.068157567263,-203.66990551782416,683.135647237651,dwarf
14.523023,-33.921246,1038.104534,0.052989,apogee,,,,,,,,,-644.5065428048318,-318.27747444881237,718.8109866020072,dwarf
14.565574,-33.454548,18.41849900000001,0.093837,apogee,,,,,,,,,-591.3767096218587,382.2283628238119,704.1483750106562,dwarf
14.566667,-33.700556,-58.636599999999994,0.079225,apogee,,,,,,,,,-590.0119730076987,12.974498406645774,590.1546118614523,dwarf
14.56902,-33.421314,-112.05498,0.035127,apogee,,,,,,,,,-587.0739810103447,432.11203705409116,728.9558777775037,dwarf
14.572218,-33.638035,-98.29638,0.105777,apogee,,,,,,,,,-583.0809090139381,106.81746634762668,592.7843769647162,dwarf
14.574061,-33.72015,-86.49609899999999,0.062119,apogee,,,,,,,,,-580.7797108621573,-16.435765566024997,581.0122261526623,dwarf
14.593333,-33.373611,418.224529,0.369025,apogee,,,,,,,,,-556.7163951914981,503.71343657887957,750.7731820364398,dwarf
14.632982,-33.371162,-58.4991,0.050881,apogee,,,,,,,,,-507.2100438514182,507.389344329668,717.4301187732838,dwarf
14.636915,-33.686241,-6.140498999999991,0.050952,apogee,,,,,,,,,-502.2992395481418,34.46107229502338,503.4799812846231,dwarf
14.639167,-33.63,-75.976801,0.270748,apogee,,,,,,,,,-499.48735770451896,118.87786601183726,513.438961838864,dwarf
14.640036,-33.827724,-4.107501999999997,0.247379,apogee,,,,,,,,,-498.40231093626295,-177.90252766650673,529.2014483131537,dwarf
14.640742,-33.721886,-0.6144979999999975,0.122858,apogee,,,,,,,,,-497.52078847551877,-19.04147232608322,497.885039576052,dwarf
14.650625,-33.67384,-0.26749799999998913,0.011027,apogee,,,,,,,,,-485.18072264046435,53.07476442145087,488.0750600474436,dwarf
14.661698,-33.584042,12.154499000000001,0.175119,apogee,,,,,,,,,-471.35480449905674,187.86004992816086,507.41181508056656,dwarf
14.665274,-33.926319,11.52650100000001,0.259219,apogee,,,,,,,,,-466.88975588769034,-325.89196200283135,569.3782706171021,dwarf
14.672128,-33.863758,13.403500000000008,0.068438,apogee,,,,,,,,,-458.33174604923204,-231.98895473557357,513.6991965692001,dwarf
14.677491,-33.809265,14.171497000000002,0.089765,apogee,,,,,,,,,-451.6354217475669,-150.19587957670288,475.9552042145585,dwarf
14.681129,-33.84193,-85.17180099999999,0.072081,apogee,,,,,,,,,-447.0929589824197,-199.22549439079518,489.47207436881666,dwarf
14.685477,-33.51947,-50.342898999999996,0.039034,apogee,,,,,,,,,-441.66397929499834,284.78153432356333,525.5165010714464,dwarf
14.686276,-33.698925,12.095500999999999,0.104338,apogee,,,,,,,,,-440.66633560358696,15.42260193524636,440.9361359479921,dwarf
14.694639,-33.893539,31.414501,0.153787,apogee,,,,,,,,,-430.2241651514431,-276.6897341257026,511.5173909563664,dwarf
14.695696,-33.648228,327.512493,0.297001,apogee,,,,,,,,,-428.9043786910917,91.51794503123068,438.55957442875507,dwarf
14.707917,-33.834722,92.705502,0.048424,apogee,,,,,,,,,-413.6450500894345,-188.40640779719809,454.5318492279005,dwarf
14.722743,-33.77306,364.636486,0.187748,apogee,,,,,,,,,-395.13307841377815,-95.85278438782541,406.5930470773546,dwarf
14.723116,-33.863453,-90.60679999999999,0.045301,apogee,,,,,,,,,-394.6673448757368,-231.5311548727794,457.56856184400027,dwarf
14.731044,-33.692291,-76.309799,0.051982,apogee,,,,,,,,,-384.7683221154112,25.3801241969005,385.604476643826,dwarf
14.736975,-33.62244,46.16250200000002,0.053742,apogee,,,,,,,,,-377.36278427591805,130.22529867660572,399.2008258657342,dwarf
14.745422,-33.65073,54.066494000000006,0.461878,apogee,,,,,,,,,-366.8157301315592,87.76248517312735,377.16844204640483,dwarf
14.751188,-33.72076,534.9885059999999,0.041474,apogee,,,,,,,,,-359.6162138303427,-17.351365291622844,360.0345693501585,dwarf
14.755442,-33.90871,728.855511,0.271902,apogee,,,,,,,,,-354.3046039889691,-299.4611495962292,463.9059522416967,dwarf
14.75625,-33.892778,81.78750200000002,0.114366,apogee,,,,,,,,,-353.2957227591055,-275.5474859434517,448.0449583798879,dwarf
14.761822,-33.794029,-80.07579999999999,0.052078,apogee,,,,,,,,,-346.3384378422872,-127.32690020098603,369.0019688861127,dwarf
14.765176,-34.04063,-109.64012,0.004519,apogee,,,,,,,,,-342.15058184605596,-497.47084763008996,603.7750118209553,dwarf
14.766923,-33.67548,201.39451200000002,0.135976,apogee,,,,,,,,,-339.96925077109586,50.61315204443417,343.7161367025605,dwarf
14.768024,-33.734959,3.3654980000000023,0.078774,apogee,,,,,,,,,-338.59452523386807,-38.663825133830045,340.79487069544916,dwarf
14.770056,-33.645615,0.26749800000000334,0.052524,apogee,,,,,,,,,-336.0573387746154,95.44001401972935,349.347006886223,dwarf
14.770171,-33.715233,-15.857997999999995,0.053283,apogee,,,,,,,,,-335.91374800551387,-9.055431384462853,336.0357822266411,dwarf
14.780473,-33.440243,-84.654699,0.117596,apogee,,,,,,,,,-323.0505123247767,403.69992688062985,517.0447412717072,dwarf
14.782917,-34.019167,-641.814472,1.1673,apogee,,,,,,,,,-319.9988963275206,-465.255246137521,564.6784374396782,dwarf
14.789261,-33.8484,5.387501,0.141592,apogee,,,,,,,,,-312.07768033464737,-208.93685541473906,375.5623624827892,dwarf
14.789857,-33.65173,-50.5952,0.424697,apogee,,,,,,,,,-311.3335055660863,86.26150201641613,323.06283973585766,dwarf
14.792181,-33.671806,-218.99850099999998,0.228437,apogee,,,,,,,,,-308.4317234148499,56.127764162212436,313.4971354231222,dwarf
